,respondent_id,city_of_residence,citizenship,data_id,reason_name,amount,currency,transaction_date,account,transaction_id,surveyor,tool,timeline,transaction_type,payment_type,date_created,date_last_updated,edit_count,description,file,country_of_residence
1062,129938,Gweru,Zimbabwe,EX00338853,Other significant expenses,5000,NGN,2022-03-05,,,,,Full payment,,,2022-03-10,2022-03-10,0,,expense,
1063,129938,Gweru,Zimbabwe,EX00338851,"Mobile phone, street phone",2000,NGN,2022-03-05,,,,,Full payment,,,2022-03-10,2022-03-10,0,,expense,
1064,129938,Gweru,Zimbabwe,EX00338849,Toiletries,3000,NGN,2022-03-05,,,,,Full payment,,,2022-03-10,2022-03-10,0,,expense,
1065,129938,Gweru,Zimbabwe,EX00344306,Other significant expenses,5000,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1066,129938,Gweru,Zimbabwe,EX00344300,Toiletries,1200,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1067,129938,Gweru,Zimbabwe,EX00344302,Clothing and shoes,1500,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1068,129938,Gweru,Zimbabwe,EX00344307,Religious expenses,1000,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1069,129938,Gweru,Zimbabwe,EX00344304,"Mobile phone, street phone",1000,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1070,129938,Gweru,Zimbabwe,EX00344305,Water charges,2000,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1071,129938,Gweru,Zimbabwe,EX00344301,Food outside (Snacks including soft drinks),2000,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1072,129938,Gweru,Zimbabwe,EX00344299,Food at home,15000,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1073,129938,Gweru,Zimbabwe,EX00344303,Transportation (including fuel),3000,NGN,2022-03-12,,,,,Full payment,,,2022-03-17,2022-03-17,0,,expense,
1074,129938,Gweru,Zimbabwe,EX00349811,Transportation (including fuel),4000,NGN,2022-03-19,,,,,Full payment,,,2022-03-25,2022-03-25,0,,expense,
1075,129938,Gweru,Zimbabwe,EX00349809,Toiletries,1500,NGN,2022-03-19,,,,,Full payment,,,2022-03-25,2022-03-25,0,,expense,
1076,129938,Gweru,Zimbabwe,EX00349813,Other significant expenses,5000,NGN,2022-03-19,,,,,Full payment,,,2022-03-25,2022-03-25,0,,expense,
1077,129938,Gweru,Zimbabwe,EX00349808,Food at home,12000,NGN,2022-03-19,,,,,Full payment,,,2022-03-25,2022-03-25,0,,expense,
1078,129938,Gweru,Zimbabwe,EX00349812,"Mobile phone, street phone",2000,NGN,2022-03-19,,,,,Full payment,,,2022-03-25,2022-03-25,0,,expense,
1079,129938,Gweru,Zimbabwe,EX00349818,Health Expenses,4800,NGN,2022-03-19,,,,,Full payment,,,2022-03-25,2022-03-25,0,,expense,
1080,129938,Gweru,Zimbabwe,EX00349810,Food outside (Snacks including soft drinks),2000,NGN,2022-03-19,,,,,Full payment,,,2022-03-25,2022-03-25,0,,expense,
1081,129938,Gweru,Zimbabwe,EX00354993,Food outside (Snacks including soft drinks),1500,NGN,2022-03-26,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1082,129938,Gweru,Zimbabwe,EX00354995,"Mobile phone, street phone",1500,NGN,2022-03-26,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1083,129938,Gweru,Zimbabwe,EX00354996,Other significant expenses,5000,NGN,2022-03-26,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1084,129938,Gweru,Zimbabwe,EX00354998,Financial Support,2000,NGN,2022-03-26,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1085,129938,Gweru,Zimbabwe,EX00354997,Religious expenses,2000,NGN,2022-03-26,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1086,129938,Gweru,Zimbabwe,EX00354992,Food at home,15000,NGN,2022-03-26,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1087,129938,Gweru,Zimbabwe,EX00354994,Transportation (including fuel),2000,NGN,2022-03-26,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1088,129938,Gweru,Zimbabwe,EX00354990,crafish buz trading (Raw Materials),340000,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1089,129938,Gweru,Zimbabwe,EX00354991,crafish buz trading (Other),3000,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1090,129938,Gweru,Zimbabwe,EX00355003,Food at home,16000,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1091,129938,Gweru,Zimbabwe,EX00355004,Toiletries,6000,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1092,129938,Gweru,Zimbabwe,EX00355005,Transportation (including fuel),2000,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1093,129938,Gweru,Zimbabwe,EX00355006,"Mobile phone, street phone",2500,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1094,129938,Gweru,Zimbabwe,EX00355007,Electricity charges,5000,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1095,129938,Gweru,Zimbabwe,EX00355008,Other significant expenses,5000,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1096,129938,Gweru,Zimbabwe,EX00355009,Religious expenses,2000,NGN,2022-04-02,,,,,Full payment,,,2022-04-03,2022-04-03,0,,expense,
1097,129938,Gweru,Zimbabwe,EX00364802,Food outside (Snacks including soft drinks),2000,NGN,2022-04-09,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1098,129938,Gweru,Zimbabwe,EX00364803,Transportation (including fuel),3000,NGN,2022-04-09,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1099,129938,Gweru,Zimbabwe,EX00364804,"Mobile phone, street phone",2000,NGN,2022-04-09,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1100,129938,Gweru,Zimbabwe,EX00364805,Other significant expenses,8000,NGN,2022-04-09,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1101,129938,Gweru,Zimbabwe,EX00364801,Food at home,20000,NGN,2022-04-09,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1102,129938,Gweru,Zimbabwe,EX00364806,Religious expenses,1000,NGN,2022-04-09,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1103,129938,Gweru,Zimbabwe,EX00364807,Food at home,19000,NGN,2022-04-16,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1104,129938,Gweru,Zimbabwe,EX00364808,Toiletries,280,NGN,2022-04-16,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1105,129938,Gweru,Zimbabwe,EX00364809,Food outside (Snacks including soft drinks),100,NGN,2022-04-16,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1106,129938,Gweru,Zimbabwe,EX00364810,Transportation (including fuel),2000,NGN,2022-04-16,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1107,129938,Gweru,Zimbabwe,EX00364811,"Mobile phone, street phone",5000,NGN,2022-04-16,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1108,129938,Gweru,Zimbabwe,EX00364812,Electricity charges,200,NGN,2022-04-16,,,,,Full payment,,,2022-04-21,2022-04-21,0,,expense,
1109,129938,Gweru,Zimbabwe,EX00369169,Food at home,15000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1110,129938,Gweru,Zimbabwe,EX00369170,Food outside (Snacks including soft drinks),2000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1111,129938,Gweru,Zimbabwe,EX00369171,School expenses,6000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1112,129938,Gweru,Zimbabwe,EX00369172,Transportation (including fuel),2000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1113,129938,Gweru,Zimbabwe,EX00369173,"Mobile phone, street phone",1000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1114,129938,Gweru,Zimbabwe,EX00369174,Other significant expenses,5000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1115,129938,Gweru,Zimbabwe,EX00369175,Financial Support,3000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1116,129938,Gweru,Zimbabwe,EX00369176,crafish buz trading (Raw Materials),340000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1117,129938,Gweru,Zimbabwe,EX00369177,crafish buz trading (Transport),3000,NGN,2022-04-23,,,,,Full payment,,,2022-04-29,2022-04-29,0,,expense,
1118,129938,Gweru,Zimbabwe,EX00374952,crafish buz trading (Raw Materials),286000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1119,129938,Gweru,Zimbabwe,EX00374953,crafish buz trading (Transport),6000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1120,129938,Gweru,Zimbabwe,EX00374954,crafish buz trading (Other),4000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1121,129938,Gweru,Zimbabwe,EX00374955,Food at home,18000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1122,129938,Gweru,Zimbabwe,EX00374956,Food outside (Snacks including soft drinks),3000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1123,129938,Gweru,Zimbabwe,EX00374957,School expenses,8000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1124,129938,Gweru,Zimbabwe,EX00374958,Transportation (including fuel),4000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1125,129938,Gweru,Zimbabwe,EX00374959,"Mobile phone, street phone",1000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1126,129938,Gweru,Zimbabwe,EX00374960,Electricity charges,2000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1127,129938,Gweru,Zimbabwe,EX00374961,Other significant expenses,10000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1128,129938,Gweru,Zimbabwe,EX00374962,Religious expenses,2000,NGN,2022-05-07,,,,,Full payment,,,2022-05-12,2022-05-12,0,,expense,
1129,129938,Gweru,Zimbabwe,EX00385453,Religious expenses,1000,NGN,2022-05-14,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1130,129938,Gweru,Zimbabwe,EX00385449,Food outside (Snacks including soft drinks),2000,NGN,2022-05-14,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1131,129938,Gweru,Zimbabwe,EX00385450,Transportation (including fuel),3000,NGN,2022-05-14,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1132,129938,Gweru,Zimbabwe,EX00385451,"Mobile phone, street phone",2000,NGN,2022-05-14,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1133,129938,Gweru,Zimbabwe,EX00385452,Other significant expenses,5000,NGN,2022-05-14,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1134,129938,Gweru,Zimbabwe,EX00385447,crafish buz trading (Other),4000,NGN,2022-05-14,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1135,129938,Gweru,Zimbabwe,EX00385446,crafish buz trading (Raw Materials),350000,NGN,2022-05-14,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1136,129938,Gweru,Zimbabwe,EX00385448,Food at home,25000,NGN,2022-05-14,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1137,129938,Gweru,Zimbabwe,EX00385455,Food outside (Snacks including soft drinks),1500,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1138,129938,Gweru,Zimbabwe,EX00385456,Transportation (including fuel),2000,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1139,129938,Gweru,Zimbabwe,EX00385457,"Mobile phone, street phone",1000,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1140,129938,Gweru,Zimbabwe,EX00385458,Other significant expenses,5000,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1141,129938,Gweru,Zimbabwe,EX00385459,Religious expenses,600,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1142,129938,Gweru,Zimbabwe,EX00385460,Financial Support,3000,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1143,129938,Gweru,Zimbabwe,EX00385454,Food at home,16000,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1144,129938,Gweru,Zimbabwe,EX00385461,crafish buz trading (Raw Materials),160000,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1145,129938,Gweru,Zimbabwe,EX00385462,crafish buz trading (Other),2500,NGN,2022-05-21,,,,,Full payment,,,2022-05-27,2022-05-27,0,,expense,
1146,129938,Gweru,Zimbabwe,EX00387454,Food at home,20000,NGN,2022-05-28,,,,,Full payment,,,2022-05-31,2022-05-31,0,,expense,
1147,129938,Gweru,Zimbabwe,EX00387455,Food outside (Snacks including soft drinks),3200,NGN,2022-05-28,,,,,Full payment,,,2022-05-31,2022-05-31,0,,expense,
1148,129938,Gweru,Zimbabwe,EX00387459,Other significant expenses,5000,NGN,2022-05-28,,,,,Full payment,,,2022-05-31,2022-05-31,0,,expense,
1149,129938,Gweru,Zimbabwe,EX00387460,Religious expenses,1000,NGN,2022-05-28,,,,,Full payment,,,2022-05-31,2022-05-31,0,,expense,
1150,129938,Gweru,Zimbabwe,EX00387457,Transportation (including fuel),3000,NGN,2022-05-28,,,,,Full payment,,,2022-05-31,2022-05-31,0,,expense,
1151,129938,Gweru,Zimbabwe,EX00387456,Clothing and shoes,16000,NGN,2022-05-28,,,,,Full payment,,,2022-05-31,2022-05-31,0,,expense,
1152,129938,Gweru,Zimbabwe,EX00387458,"Mobile phone, street phone",1500,NGN,2022-05-28,,,,,Full payment,,,2022-05-31,2022-05-31,0,,expense,
1153,129938,Gweru,Zimbabwe,EX00396254,"Mobile phone, street phone",2000,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1154,129938,Gweru,Zimbabwe,EX00396248,crafish buz trading (Other),4000,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1155,129938,Gweru,Zimbabwe,EX00396249,crafish buz trading (Transport),6000,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1156,129938,Gweru,Zimbabwe,EX00396250,Food at home,30000,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1157,129938,Gweru,Zimbabwe,EX00396251,Toiletries,2400,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1158,129938,Gweru,Zimbabwe,EX00396252,Clothing and shoes,3000,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1159,129938,Gweru,Zimbabwe,EX00396253,Transportation (including fuel),3000,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1160,129938,Gweru,Zimbabwe,EX00396255,Other significant expenses,15000,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1161,129938,Gweru,Zimbabwe,EX00396256,Religious expenses,2500,NGN,2022-06-04,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1162,129938,Gweru,Zimbabwe,EX00396258,Toiletries,1500,NGN,2022-06-11,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1163,129938,Gweru,Zimbabwe,EX00396259,Food outside (Snacks including soft drinks),3000,NGN,2022-06-11,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1164,129938,Gweru,Zimbabwe,EX00396257,Food at home,25000,NGN,2022-06-11,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1165,129938,Gweru,Zimbabwe,EX00396260,Transportation (including fuel),3000,NGN,2022-06-11,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1166,129938,Gweru,Zimbabwe,EX00396261,"Mobile phone, street phone",1200,NGN,2022-06-11,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1167,129938,Gweru,Zimbabwe,EX00396262,Other significant expenses,10000,NGN,2022-06-11,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1168,129938,Gweru,Zimbabwe,EX00396263,Financial Support,20000,NGN,2022-06-11,,,,,Full payment,,,2022-06-13,2022-06-13,0,,expense,
1169,129938,Gweru,Zimbabwe,EX00405652,House/rent,2000,NGN,2022-06-18,first bank,AR00438043,,,,,,2022-07-04,2022-07-04,0,,expense,
1170,129938,Gweru,Zimbabwe,EX00405648,Food at home,20000,NGN,2022-06-18,,,,,,,,2022-07-04,2022-07-04,0,,expense,
1171,129938,Gweru,Zimbabwe,EX00405649,Toiletries,2000,NGN,2022-06-18,,,,,,,,2022-07-04,2022-07-04,0,,expense,
1172,129938,Gweru,Zimbabwe,EX00405650,Food outside (Snacks including soft drinks),4000,NGN,2022-06-18,,,,,,,,2022-07-04,2022-07-04,0,,expense,
1173,129938,Gweru,Zimbabwe,EX00405651,Transportation (including fuel),5000,NGN,2022-06-18,first abnk,AR00438044,,,,others,Partial payment,2022-07-04,2022-07-04,0,,expense,
1174,129938,Gweru,Zimbabwe,EX00405653,Other significant expenses,25000,NGN,2022-06-18,union bank,AR00438042,,,,Cash,,2022-07-04,2022-07-04,1,,expense,
1175,129938,Gweru,Zimbabwe,EX00405658,"Mobile phone, street phone",2000,NGN,2022-06-25,,,,,,,,2022-07-04,2022-07-04,0,,expense,
1176,129938,Gweru,Zimbabwe,EX00405659,Other significant expenses,20000,NGN,2022-06-25,First Bank,AR00438051,,,Later than expected,,,2022-07-04,2022-07-04,0,,expense,
1177,129938,Gweru,Zimbabwe,EX00405660,Religious expenses,3000,NGN,2022-06-25,,AR00438051,,,Later than expected,,,2022-07-04,2022-07-04,0,,expense,
1178,129938,Gweru,Zimbabwe,EX00405654,Food at home,20000,NGN,2022-06-25,First Bank,AR00438045,,,,Bank transfer,,2022-07-04,2022-07-04,0,,expense,
1179,129938,Gweru,Zimbabwe,EX00405656,Transportation (including fuel),3000,NGN,2022-06-25,,AR00438046,,,Later than expected,Bank transfer,,2022-07-04,2022-07-04,0,,expense,
1180,129938,Gweru,Zimbabwe,EX00405655,Toiletries,2500,NGN,2022-06-25,First Bank,AR00438046,,,Later than expected,,,2022-07-04,2022-07-04,0,,expense,
1181,129938,Gweru,Zimbabwe,EX00405661,Food at home,18000,NGN,2022-07-01,first bank,AR00438048,,,Later than expected,,,2022-07-04,2022-07-04,0,,expense,
1182,129938,Gweru,Zimbabwe,EX00405662,Toiletries,4000,NGN,2022-07-01,Cooperative,AR00438052,,,,,,2022-07-04,2022-07-04,0,,expense,
1183,129938,Gweru,Zimbabwe,EX00405663,Food outside (Snacks including soft drinks),2000,NGN,2022-07-01,,AR00438052,,,Later than expected,cheque,,2022-07-04,2022-07-04,0,,expense,
1184,129938,Gweru,Zimbabwe,EX00405664,Transportation (including fuel),4000,NGN,2022-07-01,,AR00438052,,,,,,2022-07-04,2022-07-04,0,,expense,
1185,129938,Gweru,Zimbabwe,EX00405665,"Mobile phone, street phone",3000,NGN,2022-07-01,Cooperative,AR00438053,,,,,,2022-07-04,2022-07-04,0,,expense,
1186,129938,Gweru,Zimbabwe,EX00405666,Expenses on cooking fuel,9800,NGN,2022-07-01,,AR00438053,,,,,,2022-07-04,2022-07-04,0,,expense,
1187,129938,Gweru,Zimbabwe,EX00405667,Electricity charges,6000,NGN,2022-07-01,,AR00438053,,,Earlier than expected,,,2022-07-04,2022-07-04,0,,expense,
1188,129938,Gweru,Zimbabwe,EX00405668,Other significant expenses,5000,NGN,2022-07-01,,AR00438053,,,,,,2022-07-04,2022-07-04,0,,expense,
1189,129938,Gweru,Zimbabwe,EX00405669,Religious expenses,4000,NGN,2022-07-01,,AR00438053,,,,,,2022-07-04,2022-07-04,0,,expense,
1190,129938,Gweru,Zimbabwe,EX00405670,Financial Support,10000,NGN,2022-07-01,,AR00438053,,,,,,2022-07-04,2022-07-04,0,,expense,
1191,129938,Gweru,Zimbabwe,EX00405671,crafish buz trading (Raw Materials),365000,NGN,2022-07-01,,AR00438053,,,Earlier than expected,Cash,,2022-07-04,2022-07-04,0,,expense,
1192,135128,Gweru,Zimbabwe,EX00001911,Transportation (including fuel),1000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1193,135128,Gweru,Zimbabwe,EX00001902,Toiletries,5000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1194,135128,Gweru,Zimbabwe,EX00001904,Transportation (including fuel),1000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1195,135128,Gweru,Zimbabwe,EX00001905,"Mobile phone, street phone",1000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1196,135128,Gweru,Zimbabwe,EX00001906,Religious expenses,500,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1197,135128,Gweru,Zimbabwe,EX00001903,Clothing and shoes,5000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1198,135128,Gweru,Zimbabwe,EX00001912,"Mobile phone, street phone",1000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1199,135128,Gweru,Zimbabwe,EX00001913,Religious expenses,500,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1200,135128,Gweru,Zimbabwe,EX00001914,Other significant expenses,2000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1201,135128,Gweru,Zimbabwe,EX00001919,Transportation (including fuel),1000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1202,135128,Gweru,Zimbabwe,EX00001920,"Mobile phone, street phone",1000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1203,135128,Gweru,Zimbabwe,EX00001921,Religious expenses,500,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1204,135128,Gweru,Zimbabwe,EX00001922,Other significant expenses,2000,NGN,2019-06-01,,,,,Full payment,,Full payment,,,0,,expense,
1205,135128,Gweru,Zimbabwe,EX00001917,"Mobile phone, street phone",500,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1206,135128,Gweru,Zimbabwe,EX00001916,Transportation (including fuel),1000,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1207,135128,Gweru,Zimbabwe,EX00001915,Toiletries,400,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1208,135128,Gweru,Zimbabwe,EX00001923,Toiletries,400,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1209,135128,Gweru,Zimbabwe,EX00001924,Transportation (including fuel),1000,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1210,135128,Gweru,Zimbabwe,EX00001925,"Mobile phone, street phone",500,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1211,135128,Gweru,Zimbabwe,EX00001926,Other significant expenses,1500,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1212,135128,Gweru,Zimbabwe,EX00001927,Religious expenses,500,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1213,135128,Gweru,Zimbabwe,EX00001918,Other significant expenses,1500,NGN,2019-06-08,,,,,Full payment,,Full payment,,,0,,expense,
1214,135128,Gweru,Zimbabwe,EX00003070,Transportation (including fuel),1000,NGN,2019-06-15,,,,,Full payment,,Full payment,,,0,,expense,
1215,135128,Gweru,Zimbabwe,EX00003071,"Mobile phone, street phone",500,NGN,2019-06-15,,,,,Full payment,,Full payment,,,0,,expense,
1216,135128,Gweru,Zimbabwe,EX00003068,Toiletries,350,NGN,2019-06-15,,,,,Full payment,,Full payment,,,0,,expense,
1217,135128,Gweru,Zimbabwe,EX00003072,Other significant expenses,1500,NGN,2019-06-15,,,,,Full payment,,Full payment,,,0,,expense,
1218,135128,Gweru,Zimbabwe,EX00003069,Food outside (Snacks including soft drinks),500,NGN,2019-06-15,,,,,Full payment,,Full payment,,,0,,expense,
1219,135128,Gweru,Zimbabwe,EX00003073,Toiletries,850,NGN,2019-06-22,,,,,Full payment,,Full payment,,,0,,expense,
1220,135128,Gweru,Zimbabwe,EX00003074,Transportation (including fuel),1000,NGN,2019-06-22,,,,,Full payment,,Full payment,,,0,,expense,
1221,135128,Gweru,Zimbabwe,EX00003076,Religious expenses,500,NGN,2019-06-22,,,,,Full payment,,Full payment,,,0,,expense,
1222,135128,Gweru,Zimbabwe,EX00003075,"Mobile phone, street phone",500,NGN,2019-06-22,,,,,Full payment,,Full payment,,,0,,expense,
1223,135128,Gweru,Zimbabwe,EX00003608,Religious expenses,500,NGN,2019-06-22,,,,,Full payment,,Full payment,,,0,,expense,
1224,135128,Gweru,Zimbabwe,EX00003610,"Mobile phone, street phone",500,NGN,2019-06-29,,,,,Full payment,,Full payment,,,0,,expense,
1225,135128,Gweru,Zimbabwe,EX00003609,Transportation (including fuel),1000,NGN,2019-06-29,,,,,Full payment,,Full payment,,,0,,expense,
1226,135128,Gweru,Zimbabwe,EX00003611,Religious expenses,500,NGN,2019-06-29,,,,,Full payment,,Full payment,,,0,,expense,
1227,135128,Gweru,Zimbabwe,EX00003077,Transportation (including fuel),1000,NGN,2019-06-29,,,,,Full payment,,Full payment,,,0,,expense,
1228,135128,Gweru,Zimbabwe,EX00003078,"Mobile phone, street phone",500,NGN,2019-06-29,,,,,Full payment,,Full payment,,,0,,expense,
1229,135128,Gweru,Zimbabwe,EX00003079,Religious expenses,500,NGN,2019-06-29,,,,,Full payment,,Full payment,,,0,,expense,
1230,135128,Gweru,Zimbabwe,EX00003616,Religious expenses,3500,NGN,2019-07-06,,,,,Full payment,,Full payment,,,0,,expense,
1231,135128,Gweru,Zimbabwe,EX00003612,Toiletries,2500,NGN,2019-07-06,,,,,Full payment,,Full payment,,,0,,expense,
1232,135128,Gweru,Zimbabwe,EX00003613,Transportation (including fuel),1000,NGN,2019-07-06,,,,,Full payment,,Full payment,,,0,,expense,
1233,135128,Gweru,Zimbabwe,EX00003614,"Mobile phone, street phone",1500,NGN,2019-07-06,,,,,Full payment,,Full payment,,,0,,expense,
1234,135128,Gweru,Zimbabwe,EX00003615,Other significant expenses,3500,NGN,2019-07-06,,,,,Full payment,,Full payment,,,0,,expense,
1235,135128,Gweru,Zimbabwe,EX00003617,Toiletries,350,NGN,2019-07-13,,,,,Full payment,,Full payment,,,0,,expense,
1236,135128,Gweru,Zimbabwe,EX00003920,"Mobile phone, street phone",1200,NGN,2019-07-20,,,,,Full payment,,Full payment,,,0,,expense,
1237,135128,Gweru,Zimbabwe,EX00003921,Other significant expenses,3000,NGN,2019-07-20,,,,,Full payment,,Full payment,,,0,,expense,
